Species	Tleaf	VPA	CO2	PAR	Psoil	Pleaf	A	Gs	Vcmax	WeibullB	WeibullC
Pinus edulis	29.36	1.4796364834282	36.8	2000	0.93	1.4	4.165	0.0618	35	4	6
Pinus edulis	27.84	1.38473588770117	36.2	2000	1	2.25	3.677	0.0365	35	4	6
Pinus edulis	30.89	1.75438805894899	35.8	2000	1.15	2.25	3.323	0.0442	35	4	6
Pinus edulis	31.67	1.2466705671305	37.3	2000	0.93	1.4	3.022	0.0274	35	4	6
Pinus edulis	34.14	1.5206890109096	36.8	2000	1	2.25	2.656	0.0335	35	4	6
Pinus edulis	34.52	1.82503747449034	36.5	2000	1.15	2.25	2.468	0.0396	35	4	6
Pinus edulis	34.88	1.32531308321156	37.5	2000	0.93	1.4	2.331	0.0304	35	4	6
Pinus edulis	34.86	1.38913652067225	37.1	2000	1	2.25	2.184	0.0257	35	4	6
Pinus edulis	35.86	1.72532125262498	36.9	2000	1.15	2.25	1.752	0.0322	35	4	6
Pinus edulis	36.33	1.23921550575003	37.7	2000	0.93	1.4	1.795	0.0252	35	4	6
Pinus edulis	36.83	1.23674229612421	37.6	2000	1	2.25	1.501	0.0163	35	4	6
Pinus edulis	36.97	1.684363921568	37.2	2000	1.15	2.25	1.363	0.0276	35	4	6
Pinus edulis	37.02	1.3014480493731	37.8	2000	0.93	1.4	1.575	0.0266	35	4	6
Pinus edulis	33.93	1.24838980194456	37.1	2000	1	2.25	2.217	0.0223	35	4	6
Pinus edulis	35.85	1.58208412382383	36.6	2000	1.15	2.25	2.294	0.0265	35	4	6
Pinus edulis	35.67	1.15407866887579	38	2000	0.93	1.4	1.449	0.0194	35	4	6
Pinus edulis	16.38	1.18283113099656	36.9	2000	1.5	2.25	4.036	0.0255	35	4	6
Pinus edulis	16.89	1.30419975613119	35.7	2000	1.2	2.8	4.115	0.0395	35	4	6
Pinus edulis	18.1	1.47693460947718	34.2	2000	0.9	2.4	5.526	0.0695	35	4	6
Pinus edulis	19.88	1.36089203532823	36.4	2000	1.5	2.25	4.869	0.0457	35	4	6
Pinus edulis	21.01	1.47845195230688	35.6	2000	1.2	2.8	4.11	0.0475	35	4	6
Pinus edulis	22.62	1.84541980251861	33.4	2000	0.9	2.4	6.358	0.1022	35	4	6
Pinus edulis	25.54	1.42100328569842	36.6	2000	1.5	2.25	4.557	0.0416	35	4	6
Pinus edulis	24.74	1.62894627348741	35.2	2000	1.2	2.8	4.934	0.0558	35	4	6
Pinus edulis	25.97	2.10537334418131	33.6	2000	0.9	2.4	5.991	0.1041	35	4	6
Pinus edulis	29.6	1.35654587141507	37.3	2000	1.5	2.25	3.282	0.0271	35	4	6
Pinus edulis	30.65	1.6237007008489	36.5	2000	1.2	2.8	3.086	0.0321	35	4	6
Pinus edulis	31.08	2.1029464316148	34.7	2000	0.9	2.4	4.41	0.0576	35	4	6
Pinus edulis	29.71	1.21285869541287	37.4	2000	1.5	2.25	3.075	0.0237	35	4	6
Pinus edulis	33.16	1.43530170275502	37.3	2000	1.2	2.8	1.939	0.021	35	4	6
Pinus edulis	31.33	1.70753789764129	36.1	2000	0.9	2.4	3.252	0.0348	35	4	6
Pinus edulis	14.31	1.3009960821659	35.3	2000	1	2	4.523	0.0868	35	4	6
Pinus edulis	17.94	1.46614813329529	35.3	2000	1.1	2.3	4.872	0.0783	35	4	6
Pinus edulis	19.37	1.65855752253717	34.3	2000	0.8	2.5	7.905	0.1429	35	4	6
Pinus edulis	22.07	1.61514591800086	35.1	2000	1	2	5.024	0.0554	35	4	6
Pinus edulis	23.3	1.68072745512547	35.8	2000	1.1	2.3	4.064	0.0589	35	4	6
Pinus edulis	24.88	1.99510240823647	34.7	2000	0.8	2.5	7.047	0.1135	35	4	6
Pinus edulis	27.22	1.90149851326356	35.2	2000	1	2	4.49	0.0636	35	4	6
Pinus edulis	27.13	1.86250495830935	35.4	2000	1.1	2.3	4.296	0.0657	35	4	6
Pinus edulis	28.41	2.08098342846674	35.1	2000	0.8	2.5	5.692	0.0966	35	4	6
Pinus edulis	27.94	2.00662171755379	34.8	2000	1	2	4.897	0.0754	35	4	6
Pinus edulis	28.99	1.88323224135665	35.8	2000	1.1	2.3	3.924	0.0553	35	4	6
Pinus edulis	28.82	1.94406848491348	35.7	2000	0.8	2.5	5.027	0.0761	35	4	6
Pinus edulis	31.41	2.34837610302056	35.8	2000	1	2	3.401	0.08	35	4	6
Pinus edulis	30.39	1.8587664934372	36.7	2000	1.1	2.3	3.003	0.0469	35	4	6
Pinus edulis	29.3	1.88551575293827	36.1	2000	0.8	2.5	4.508	0.0759	35	4	6
Pinus edulis	29.51	1.75512465299889	36.4	2000	1	2	3.057	0.0509	35	4	6
Pinus edulis	29.03	1.57249601462135	37.1	2000	1.1	2.3	2.11	0.0412	35	4	6
Pinus edulis	29.11	1.70107952813021	36.4	2000	0.8	2.5	4.343	0.0596	35	4	6
Pinus edulis	26.15	1.52125028449463	36.6	2000	1	2	2.893	0.0484	35	4	6
Pinus edulis	26.21	1.23328332070277	38.9	2000	1.1	2.3	0.251	0.022	35	4	6
Pinus edulis	26.17	1.41525717044834	37.8	2000	0.8	2.5	2.422	0.0455	35	4	6
Pinus edulis	16.85	0.449323340009586	38.2	2000	2.4	2.4	1.31	0.006	35	4	6
Pinus edulis	22.01	0.445456513848314	38.9	2000	2.03	2.7	0.494	0.003	35	4	6
Pinus edulis	20.81	0.628047546148655	37.5	2000	1.8	2	2.304	0.017	35	4	6
Pinus edulis	21.01	0.46845195230688	38.8	2000	2.4	2.4	0.811	0.005	35	4	6
Pinus edulis	23.8	0.498187766570709	38.6	2000	2.03	2.7	0.909	0.005	35	4	6
Pinus edulis	24.1	0.631776251136076	38	2000	1.8	2	1.924	0.013	35	4	6
Pinus edulis	26.62	0.376509424970346	39.5	2000	2.4	2.4	0.244	0.002	35	4	6
Pinus edulis	29.38	0.364352841400476	39.3	2000	2.03	2.7	0.283	0.002	35	4	6
Pinus edulis	29.1	0.458752501699781	39	2000	1.8	2	0.732	0.006	35	4	6
Pinus edulis	31.94	0.388522705024695	39.7	2000	1.8	2	0.149	0.003	35	4	6
Pinus edulis	33.89	0.296594780727619	39.7	2000	1.8	2	0.019	0.002	35	4	6
Pinus edulis	33.88	0.323649587663417	39.7	2000	1.8	2	0.073	0.003	35	4	6
Pinus edulis	29.7	0.520460634855345	38.7	2000	1.8	2	0.98	0.01	35	4	6
Pinus edulis	16.59	0.717889674581587	36.7	2000	1.85	2.8	3.809	0.037	35	4	6
Pinus edulis	19.06	0.615559887395122	38.1	2000	1.2	2.2	3.133	0.024	35	4	6
Pinus edulis	20.42	0.889691611109943	36.8	2000	1.08	2.1	5.31	0.048	35	4	6
Pinus edulis	21.27	0.848468728417066	37	2000	1.85	2.8	3.584	0.035	35	4	6
Pinus edulis	22.84	0.742272847686383	38.3	2000	1.2	2.2	2.812	0.026	35	4	6
Pinus edulis	23.93	0.921306065471547	37.4	2000	1.08	2.1	4.014	0.044	35	4	6
Pinus edulis	23.4	0.888036043426182	36.9	2000	1.85	2.8	3.975	0.037	35	4	6
Pinus edulis	24.44	0.653535417915764	38.3	2000	1.2	2.2	2.936	0.022	35	4	6
Pinus edulis	24.7	0.891508024740643	37.5	2000	1.08	2.1	4.003	0.043	35	4	6
Pinus edulis	29.44	1.01853031444227	37.4	2000	1.85	2.8	3.197	0.032	35	4	6
Pinus edulis	28	0.57980659417326	38.6	2000	1.2	2.2	2.494	0.018	35	4	6
Pinus edulis	27.87	0.861289981617404	37.8	2000	1.08	2.1	3.795	0.037	35	4	6
Pinus edulis	31.12	0.8432275283774	37.9	2000	1.85	2.8	2.852	0.025	35	4	6
Pinus edulis	30.65	0.513700700848899	39	2000	1.2	2.2	2.228	0.017	35	4	6
Pinus edulis	31.71	0.647255229249191	38.9	2000	1.08	2.1	2.019	0.019	35	4	6
Pinus edulis	30.16	0.702020192813049	38.2	2000	1.85	2.8	2.368	0.021	35	4	6
Pinus edulis	31.29	0.427149599573532	39.1	2000	1.2	2.2	2.065	0.014	35	4	6
Pinus edulis	31.27	0.711963136848948	38.6	2000	1.08	2.1	2.734	0.027	35	4	6
Pinus edulis	30.62	0.676165438131471	38.4	2000	1.85	2.8	2.08	0.019	35	4	6
Pinus edulis	28.8	0.449482976222987	38.9	2000	1.2	2.2	2.291	0.016	35	4	6
Pinus edulis	28.42	0.573230957403545	38.7	2000	1.08	2.1	2.243	0.021	35	4	6
Pinus edulis	15.05	0.510787533894422	38.4	2000	2.1	3.3	2.083	0.014	35	4	6
Pinus edulis	16.6	0.559090269353131	39.3	2000	2.7	2.8	1.407	0.01	35	4	6
Pinus edulis	17.36	0.662315829263727	38.6	2000	1.4	2.5	2.607	0.021	35	4	6
Pinus edulis	24.53	0.96006779094711	39.6	2000	2.1	3.3	0.612	0.004	35	4	6
Pinus edulis	27.38	1.1554808419327	39.4	2000	1.4	2.5	1.351	0.009	35	4	6
Pinus edulis	14.58	0.629722533380267	37.3	2000	1.45	2.5	2.519	0.019	35	4	6
Pinus edulis	16.2	0.741584827695776	36.5	2000	1.33	2.2	2.615	0.022	35	4	6
Pinus edulis	16.5	0.697114367959208	37.3	2000	0.98	1.8	3.262	0.032	35	4	6
Pinus edulis	18.52	0.672376740803813	37.3	2000	1.45	2.5	2.654	0.021	35	4	6
Pinus edulis	19.95	0.73097741803228	37.1	2000	1.33	2.2	2.01	0.019	35	4	6
Pinus edulis	20.24	0.723169135154097	37.1	2000	0.98	1.8	3.722	0.031	35	4	6
Pinus edulis	23.7	0.770511415047606	37.4	2000	1.45	2.5	2.817	0.024	35	4	6
Pinus edulis	23.29	0.689001603854828	38	2000	1.33	2.2	1.168	0.013	35	4	6
Pinus edulis	23.95	0.854876729019612	36.7	2000	0.98	1.8	4.537	0.043	35	4	6
Pinus edulis	25.41	0.785862895255042	37.1	2000	1.45	2.5	2.981	0.025	35	4	6
Pinus edulis	24.04	0.650991085765398	37.7	2000	1.33	2.2	1.553	0.009	35	4	6
Pinus edulis	24.09	0.839976370908951	36.9	2000	0.98	1.8	4.336	0.041	35	4	6
Pinus edulis	26.79	0.801534408192494	37.4	2000	1.45	2.5	2.736	0.023	35	4	6
Pinus edulis	25.82	0.855729031749555	37.4	2000	1.33	2.2	1.769	0.019	35	4	6
Pinus edulis	26.4	0.891633738181477	37.3	2000	0.98	1.8	3.78	0.036	35	4	6
Pinus edulis	26.34	0.869482605942955	37.2	2000	1.45	2.5	2.898	0.023	35	4	6
Pinus edulis	26.6	1.06240885992714	37.1	2000	1.33	2.2	1.994	0.026	35	4	6
Pinus edulis	27.02	0.919408808031808	37.3	2000	0.98	1.8	3.476	0.034	35	4	6
Pinus edulis	16.41	0.666392983015441	37.7	2000	2.3	2.3	2.101	0.015	35	4	6
Pinus edulis	16.62	0.661493465774331	37.6	2000	2	2.2	1.786	0.013	35	4	6
Pinus edulis	17.84	0.743249271736449	36.8	2000	2.35	2.35	2.47	0.021	35	4	6
Pinus edulis	19.65	0.608022512822661	37.8	2000	2.3	2.3	2.219	0.015	35	4	6
Pinus edulis	20.79	0.615025039999784	38	2000	2	2.2	1.448	0.01	35	4	6
Pinus edulis	21.64	0.716384809261034	37.7	2000	2.35	2.35	1.518	0.015	35	4	6
Pinus edulis	24.23	0.525260570743054	38.6	2000	2.3	2.3	0.698	0.005	35	4	6
Pinus edulis	26.88	0.550200831766898	38.6	2000	2	2.2	0.763	0.006	35	4	6
Pinus edulis	26.71	0.595014068235916	38.5	2000	2.35	2.35	0.613	0.007	35	4	6
Pinus edulis	28.39	0.506491775556325	38.8	2000	2.3	2.3	0.536	0.005	35	4	6
Pinus edulis	30.12	0.522217430629528	38.8	2000	2	2.2	0.592	0.005	35	4	6
Pinus edulis	30.17	0.544473936933018	39	2000	2.35	2.35	0.198	0.005	35	4	6
Pinus edulis	32.99	0.427162376539999	39.1	2000	2	2.2	0.084	0.002	35	4	6
Pinus edulis	32.4	0.433151954071273	39.2	2000	2	2.2	0.103	0.004	35	4	6
Pinus edulis	25.29	1.1428060637648	37.9	2000	2.3	2.3	0.777	0.005	35	4	6
Pinus edulis	28.7	1.1066245981199	38.6	2000	2.05	2.05	0.259	0.005	35	4	6
Pinus edulis	28.59	1.17161309444536	38.3	2000	1.75	2.2	0.81	0.009	35	4	6
Pinus edulis	34.35	1.08362271906535	38.4	2000	2.3	2.3	0.332	0.002	35	4	6
Pinus edulis	33.82	1.0760083077878	38.7	2000	2.05	2.05	0.27	0.003	35	4	6
Pinus edulis	33.72	1.15671973713443	38.7	2000	1.75	2.2	0.244	0.006	35	4	6
Pinus edulis	34.16	1.1066552761789	38.4	2000	2.3	2.3	0.629	0.005	35	4	6
Pinus edulis	35.2	1.00494763942328	38.8	2000	2.05	2.05	0.059	0.004	35	4	6
Pinus edulis	34.79	1.16756517258344	38.4	2000	1.75	2.2	0.724	0.008	35	4	6
Pinus edulis	36.21	0.989596154876489	38.9	2000	2.05	2.05	0.113	0.003	35	4	6
Pinus edulis	37.71	1.08136322118752	38.7	2000	1.75	2.2	0.473	0.008	35	4	6
Pinus edulis	43.38	0.732012040265014	38.4	2000	2.3	2.3	0.017	0.002	35	4	6
Pinus edulis	43.5	0.787168129755766	38.5	2000	2.05	2.05	0.202	0.004	35	4	6
Pinus edulis	43	1.02929984218932	38.7	2000	1.75	2.2	0.223	0.009	35	4	6
Pinus edulis	23.85	1.43706077791697	36.7	2000	1.75	2.4	3.505	0.036	35	4	6
Pinus edulis	27.83	1.39255340626788	37.9	2000	1.5	2.1	1.748	0.018	35	4	6
Pinus edulis	27.89	1.46566492363665	37.6	2000	0.95	2.2	3.507	0.039	35	4	6
Pinus edulis	29.45	1.63089737338313	36.9	2000	1.75	2.4	3.505	0.036	35	4	6
Pinus edulis	30.77	1.43395413569616	38.1	2000	1.5	2.1	1.855	0.018	35	4	6
Pinus edulis	30.53	1.48362685634482	38	2000	0.95	2.2	3.084	0.033	35	4	6
Pinus edulis	33.38	1.64819327325552	37.5	2000	1.75	2.4	2.79	0.028	35	4	6
Pinus edulis	35.08	1.36740557783808	39	2000	1.5	2.1	0.697	0.011	35	4	6
Pinus edulis	35.33	1.5358621997918	38.3	2000	0.95	2.2	2.3	0.026	35	4	6
Pinus edulis	36.5	1.6757302468794	37.9	2000	1.75	2.4	2.099	0.024	35	4	6
Pinus edulis	39.36	1.41748433876675	38.9	2000	1.5	2.1	0.718	0.012	35	4	6
Pinus edulis	39.38	1.61512031800499	38.5	2000	0.95	2.2	2	0.027	35	4	6
Pinus edulis	38.53	1.49676131949243	38.3	2000	1.75	2.4	1.55	0.018	35	4	6
Pinus edulis	41.91	1.44000158177012	38.7	2000	1.5	2.1	0.83	0.014	35	4	6
Pinus edulis	41.98	1.65007665274809	38.5	2000	0.95	2.2	1.541	0.028	35	4	6
Pinus edulis	37.1	1.39886659313318	38.1	2000	1.75	2.4	1.873	0.019	35	4	6
Pinus edulis	38.4	1.49917163149266	38.6	2000	1.5	2.1	1.093	0.014	35	4	6
Pinus edulis	38.05	1.5924719969036	38.3	2000	0.95	2.2	2.482	0.027	35	4	6
Pinus edulis	22.74	1.23546826835722	38	2000	1.1	2.3	5.772	0.084	35	4	6
Pinus edulis	24.73	1.64708525896503	37.5	2000	0.9	2.2	4.412	0.065	35	4	6
Pinus edulis	25.22	1.84942229670752	36.6	2000	0.68	1.9	5.194	0.077	35	4	6
Pinus edulis	26.65	1.76266815975432	37.8	2000	1.1	2.3	5.985	0.087	35	4	6
Pinus edulis	28.77	1.94261336738765	37.9	2000	0.9	2.2	3.203	0.04	35	4	6
Pinus edulis	29.69	2.47806377293458	36.3	2000	0.68	1.9	5.648	0.085	35	4	6
Pinus edulis	30.32	1.93142707907156	38	2000	1.1	2.3	4.501	0.064	35	4	6
Pinus edulis	32.16	1.94777745865372	38.6	2000	0.9	2.2	1.232	0.014	35	4	6
Pinus edulis	32.93	2.56026692200305	36.7	2000	0.68	1.9	4.768	0.066	35	4	6
Pinus edulis	33.43	1.96258077180645	38.5	2000	1.1	2.3	3.114	0.031	35	4	6
Pinus edulis	34.52	1.98503747449034	38.7	2000	0.9	2.2	1.075	0.012	35	4	6
Pinus edulis	34.85	2.49605046122002	37.2	2000	0.68	1.9	3.584	0.048	35	4	6
Pinus edulis	34.63	1.7585306508604	38.3	2000	1.1	2.3	3.397	0.031	35	4	6
Pinus edulis	37.05	1.76171788396405	38.6	2000	0.9	2.2	0.731	0.009	35	4	6
Pinus edulis	36.8	2.38657856100505	37.1	2000	0.68	1.9	3.762	0.045	35	4	6
Pinus edulis	37.43	1.8230667063173	38.4	2000	1.1	2.3	2.611	0.03	35	4	6
Pinus edulis	39.11	1.72262934298332	38.8	2000	0.9	2.2	0.715	0.009	35	4	6
Pinus edulis	39.12	2.23640246689292	37.5	2000	0.68	1.9	2.758	0.036	35	4	6
Pinus edulis	34.86	1.38913652067225	38.5	2000	1.1	2.3	2.39	0.023	35	4	6
Pinus edulis	34.42	1.3047425522815	38.8	2000	0.9	2.2	0.758	0.008	35	4	6
Pinus edulis	34.75	1.88527119201845	37.3	2000	0.68	1.9	3.432	0.042	35	4	6
Pinus edulis	22.61	1.71375484012848	36.8	2000	1.3	2.2	4.973	0.067	35	4	6
Pinus edulis	25.99	1.83934326619604	37.6	2000	1	1.3	3.378	0.051	35	4	6
Pinus edulis	26.9	2.10436061066919	36	2000	1.15	2.2	5.601	0.08	35	4	6
Pinus edulis	29.43	2.03616444112239	36.9	2000	1.3	2.2	4.456	0.063	35	4	6
Pinus edulis	32.07	2.11345955160962	37	2000	1	1.3	3.097	0.042	35	4	6
Pinus edulis	32.91	2.31464606894482	36.3	2000	1.15	2.2	3.876	0.052	35	4	6
Pinus edulis	34.03	2.17797729943605	36.3	2000	1.3	2.2	3.85	0.054	35	4	6
Pinus edulis	36.58	2.17248331774664	36.9	2000	1	1.3	2.157	0.034	35	4	6
Pinus edulis	37.21	2.19673630768524	36.7	2000	1.15	2.2	2.573	0.034	35	4	6
Pinus edulis	37.92	2.17593778186701	36.8	2000	1.3	2.2	3.013	0.043	35	4	6
Pinus edulis	36.46	1.92239167197013	37	2000	1	1.3	1.907	0.027	35	4	6
Pinus edulis	38.27	2.34186974900417	36.4	2000	1.15	2.2	2.484	0.039	35	4	6
Pinus edulis	36.9	1.87051376224211	37.2	2000	1.3	2.2	2.541	0.03	35	4	6
Pinus edulis	34.56	1.82719631698577	37	2000	1	1.3	2.029	0.027	35	4	6
Pinus edulis	34.54	2.07111397149885	36.1	2000	1.15	2.2	3.198	0.04	35	4	6
Pinus edulis	32.87	1.85342078371446	36.4	2000	1.3	2.2	3.697	0.046	35	4	6
Pinus edulis	32.82	1.8394199203464	36.8	2000	1	1.3	2.422	0.032	35	4	6
Pinus edulis	32.93	2.02026692200305	35.9	2000	1.15	2.2	3.665	0.045	35	4	6
Pinus edulis	32.24	1.74948362897952	36.9	2000	1.3	2.2	3.016	0.037	35	4	6
Pinus edulis	32.38	1.73767469173523	36.8	2000	1	1.3	2.371	0.032	35	4	6
Pinus edulis	32.35	1.9694688427809	35.9	2000	1.15	2.2	3.495	0.045	35	4	6
Pinus edulis	16.2	1.03158482769578	37.5	2000	1.9	2.2	1.688	0.012	35	4	6
Pinus edulis	19.8	1.05941262774064	37.4	2000	1.9	2.1	2.223	0.015	35	4	6
Pinus edulis	21.99	1.17223358303192	36.4	2000	1.45	2.3	4.225	0.034	35	4	6
Pinus edulis	22.32	0.725852878565263	38.6	2000	1.9	2.2	1.56	0.009	35	4	6
Pinus edulis	22.21	0.887875159686862	38.3	2000	1.9	2.1	1.769	0.012	35	4	6
Pinus edulis	22.77	1.00050031220541	37.6	2000	1.45	2.3	3.309	0.023	35	4	6
Pinus edulis	24.51	1.06638722081201	38.5	2000	1.9	2.2	1.515	0.009	35	4	6
Pinus edulis	24.16	1.10259532979299	38.4	2000	1.9	2.1	1.564	0.01	35	4	6
Pinus edulis	25.19	1.23370124770617	37.8	2000	1.45	2.3	2.832	0.02	35	4	6
Pinus edulis	28.64	1.1729647632816	38.7	2000	1.9	2.2	1.133	0.006	35	4	6
Pinus edulis	31.75	1.47786074088136	38.9	2000	1.9	2.1	0.417	0.004	35	4	6
Pinus edulis	32.26	1.53492347857781	38.5	2000	1.45	2.3	0.979	0.007	35	4	6
Pinus edulis	28.95	1.11398708180523	38.8	2000	1.9	2.2	0.734	0.004	35	4	6
Pinus edulis	30.26	1.24661270559894	38.8	2000	1.9	2.1	0.654	0.004	35	4	6
Pinus edulis	31.84	1.37179955124744	38.6	2000	1.45	2.3	0.833	0.007	35	4	6
Pinus edulis	31.39	1.00315883990554	38.9	2000	1.9	2.1	0.226	0.003	35	4	6
Pinus edulis	31.14	0.988375704970472	38.6	2000	1.45	2.3	0.81	0.005	35	4	6
Pinus edulis	18.94	1.48910979480064	37.2	2000	0.9	1.2	6.191	0.154	35	4	6
Pinus edulis	19.93	1.45809197703404	36.4	2000	1.15	1.8	6.469	0.139	35	4	6
Pinus edulis	20.45	1.46413712457414	35.8	2000	0.9	1.6	5.683	0.08	35	4	6
Pinus edulis	17.55	1.14624232116317	36.7	2000	0.9	1.2	6.173	0.07	35	4	6
Pinus edulis	20.68	1.18845925239511	37	2000	1.15	1.8	5.165	0.057	35	4	6
Pinus edulis	22.27	1.17766816430678	37.6	2000	0.9	1.6	2.736	0.03	35	4	6
Pinus edulis	20.83	1.20107330422377	36.7	2000	0.9	1.2	6.724	0.071	35	4	6
Pinus edulis	22	1.05384461947999	37.4	2000	1.15	1.8	3.939	0.037	35	4	6
Pinus edulis	22.4	1.08899369917796	37.7	2000	0.9	1.6	2.018	0.022	35	4	6
Pinus edulis	24.55	1.14375220124274	37	2000	0.9	1.2	6.622	0.072	35	4	6
Pinus edulis	25.58	1.12877286172052	37.1	2000	1.15	1.8	5.25	0.055	35	4	6
Pinus edulis	26.44	1.19975531782639	37.1	2000	0.9	1.6	3.668	0.042	35	4	6
Pinus edulis	22.93	1.04747312267382	37	2000	0.9	1.2	6.329	0.071	35	4	6
Pinus edulis	22.32	1.04585287856526	36.8	2000	1.15	1.8	5.654	0.065	35	4	6
Pinus edulis	21.71	0.987471315912528	37.2	2000	0.9	1.6	3.419	0.04	35	4	6

