Species	Tleaf	VPA	CO2	PAR	Psoil	Pleaf	A	Gs	Vcmax	WeibullB	WeibullC
Cojoba rufescens	35.6	2.67402279455088	39	620	0.5	2.53125	NA	0.0959	26.4	4.5	2
Cojoba rufescens	31.3	2.74221656471853	39	280	1.45625	2.25125	NA	0.0971	26.4	4.5	2
Cojoba rufescens	32.7	2.61194391999382	39	81	2.535	3.01	NA	0.0976	26.4	4.5	2
Cojoba rufescens	30.5	2.62003223230302	39	82	1.45625	2.25125	NA	0.0984	26.4	4.5	2
Cojoba rufescens	35.8	2.70359395472713	39	1040	0.5	2.53125	NA	0.101	26.4	4.5	2
Cojoba rufescens	35.9	2.71848552583589	39	520	0.5	2.53125	NA	0.101	26.4	4.5	2
Cojoba rufescens	34	2.55373561331011	39	137	2.535	3.01	NA	0.103	26.4	4.5	2
Cojoba rufescens	31.6	2.7521176303086	39	157	1.639	2.266666667	NA	0.106	26.4	4.5	2
Cojoba rufescens	33.4	3.29250652810797	39	1350	1.25	2.26875	NA	0.114	26.4	4.5	2
Cojoba rufescens	30.7	2.31455567802844	39	300	1.45625	2.25125	NA	0.114	26.4	4.5	2
Cojoba rufescens	28.4	2.61551237167819	39	88	2.535	3.01	NA	0.118	26.4	4.5	2
Cojoba rufescens	29.9	2.48091297776621	39	90	1.45625	2.25125	NA	0.119	26.4	4.5	2
Cojoba rufescens	30.6	2.81065232750636	39	252	1.54	2.226666667	NA	0.122	26.4	4.5	2
Cojoba rufescens	31.1	2.36791036566292	39	131	1.45625	2.25125	NA	0.124	26.4	4.5	2
Cojoba rufescens	31.5	3.34652684026771	39	330	0.8625	1.05625	NA	0.13	26.4	4.5	2
Cojoba rufescens	32.6	2.91199746098333	39	390	1.639	2.266666667	NA	0.147	26.4	4.5	2
Cojoba rufescens	28.7	2.9447906091199	39	203	0.415	1.6275	NA	0.15	26.4	4.5	2
Cojoba rufescens	30.5	2.79464264430302	39	270	1.54	2.226666667	NA	0.151	26.4	4.5	2
Cojoba rufescens	30	3.25876377408126	39	114	0.415	1.6275	NA	0.153	26.4	4.5	2
Cojoba rufescens	33.2	2.68626523974641	39	167	1.30625	2.45625	NA	0.157	26.4	4.5	2
Cojoba rufescens	31.8	3.62950335843299	39	910	0.4875	1.15625	NA	0.158	26.4	4.5	2
Cojoba rufescens	30.7	2.82674167502844	39	106	1.54	2.226666667	NA	0.159	26.4	4.5	2
Cojoba rufescens	31.5	2.42233066726771	39	121	1.30625	2.45625	NA	0.162	26.4	4.5	2
Cojoba rufescens	29.9	3.25698982076621	39	114	0.4875	1.15625	NA	0.167	26.4	4.5	2
Cojoba rufescens	33.8	2.67268708665624	39	280	1.30625	2.45625	NA	0.175	26.4	4.5	2
Cojoba rufescens	27.6	3.01334371005261	39	123	0.5	1.44375	NA	0.18	26.4	4.5	2
Cojoba rufescens	33.1	3.11629162654524	39	480	0.46875	0.675	NA	0.182	26.4	4.5	2
Cojoba rufescens	28.7	2.9447906091199	39	270	0.65625	0.99375	NA	0.184	26.4	4.5	2
Cojoba rufescens	32.6	2.59729585098333	39	95	1.30625	2.45625	NA	0.184	26.4	4.5	2
Cojoba rufescens	28.8	2.53435017422299	39	174	1.25	2.26875	NA	0.19	26.4	4.5	2
Cojoba rufescens	32.7	3.04709886799382	39	109	0.46875	0.675	NA	0.19	26.4	4.5	2
Cojoba rufescens	32.4	2.54876493307127	39	660	1.30625	2.45625	NA	0.2	26.4	4.5	2
Cojoba rufescens	28.2	2.58529841958588	39	109	2.535	3.01	NA	0.204	26.4	4.5	2
Cojoba rufescens	29.4	3.11549137990577	39	144	1.021	2.142	NA	0.207	26.4	4.5	2
Cojoba rufescens	29.3	2.38043724393827	39	85	1.9625	2.95	NA	0.209	26.4	4.5	2
Cojoba rufescens	32.8	2.62666366224727	39	600	1.30625	2.45625	NA	0.209	26.4	4.5	2
Cojoba rufescens	28	3.70422524417326	39	440	0.94375	1.36875	NA	0.211	26.4	4.5	2
Cojoba rufescens	31.2	2.38141484918481	39	720	1.30625	2.45625	NA	0.217	26.4	4.5	2
Cojoba rufescens	29.2	2.77187313697966	39	85	0.8625	1.05625	NA	0.22	26.4	4.5	2
Cojoba rufescens	31.4	2.40862472219579	39	310	1.30625	2.45625	NA	0.221	26.4	4.5	2
Cojoba rufescens	31.1	2.67507808966292	39	143	1.639	2.266666667	NA	0.23	26.4	4.5	2
Cojoba rufescens	32.4	2.87939165107127	39	1050	1.639	2.266666667	NA	0.232	26.4	4.5	2
Cojoba rufescens	29.1	3.56150964969978	39	260	0.8	1.65	NA	0.245	26.4	4.5	2
Cojoba rufescens	32.5	3.77578591786867	39	710	0.4875	1.15625	NA	0.245	26.4	4.5	2
Cojoba rufescens	33.2	3.92716101574641	39	1630	0.4875	1.15625	NA	0.251	26.4	4.5	2
Cojoba rufescens	30.4	2.7787122944174	39	320	1.54	2.226666667	NA	0.269	26.4	4.5	2
Cojoba rufescens	30	2.71577765008126	39	280	1.54	2.226666667	NA	0.28	26.4	4.5	2
Cojoba rufescens	27.8	3.66130693297002	39	410	0.94375	1.36875	NA	0.299	26.4	4.5	2
Cojoba rufescens	30.9	2.91275308250233	39	490	0.415	1.6275	NA	0.308	26.4	4.5	2
Cojoba rufescens	31.9	3.65009457991493	39	141	0.4875	1.15625	NA	0.326	26.4	4.5	2
Cojoba rufescens	28.9	3.44094955005664	39	125	0.74375	1.55625	NA	0.327	26.4	4.5	2
Cojoba rufescens	32.6	3.79709573898333	39	1430	0.4875	1.15625	NA	0.327	26.4	4.5	2
Cojoba rufescens	29	3.46089976340943	39	179	0.74375	1.55625	NA	0.333	26.4	4.5	2
Cojoba rufescens	28	3.67399270417326	39	156	0.94375	1.36875	NA	0.362	26.4	4.5	2
Cojoba rufescens	27.1	3.51448316540455	39	100	0.94375	1.36875	NA	0.383	26.4	4.5	2
Cojoba rufescens	31.1	3.48816912666292	39	1630	0.4875	1.15625	NA	0.405	26.4	4.5	2
Cojoba rufescens	28.7	3.8264208211199	39	560	0.94375	1.36875	NA	0.413	26.4	4.5	2

